AT,AP,AH,AFDP,CDP,GTEP,P_oil,P_suc,P_dis,TIT,TAT,T_bearing,T_oil,m_fuel,m_air,V_shaft,N1,P_out,CO,N2,EGT,dEGT,HR,SM,NOx,EGT_Expected,EGT_norm,SM_prox,eta_resid,AFDP_ma,dP_filter,V_harm_1x,V_harm_2x,fault_type
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,47.949,1000.0,100.0,10.0,69.426,180.0,50.0,62.728574907120134,450.0,4.917118272424338,9000.0,23.235537088878047,20.0,691.6,0.6506651243493349,0.22548209703739844,-1.0,8.0,0.0,11.001196291822628,4.843960146446069,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,61.63549898472655,53.24353783539222,1000.0,100.0,40.94201313989269,69.414,180.0,50.0,61.63550270503616,450.0,4.726018495429033,9000.0,24.228127249417536,20.0,691.6,0.6506651243493349,0.1923957583527488,-1.0,8.0,0.0,10.094259596256233,5.271363337716651,bearing tube
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1014.7602682656994,500.0,60.0,48.121,1000.0,100.0,10.0,69.398,180.0,50.0,61.489711483156576,450.1052387740599,8.942886229123971,9293.334574844346,23.510368894976544,33.919469299687364,691.6,0.6506651243493349,0.2163210368341152,-1.0,8.0,0.0,9.683402954903887,5.0677714969320045,hot_section
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.172,1000.0,100.0,10.0,69.612,180.0,50.0,63.37479913146,450.0,8.554860897112196,9000.0,22.51925277018036,20.0,691.6,0.6506651243493349,0.24935824099398804,-1.0,8.0,0.0,9.811218247383596,4.4292027686477144,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.176,1000.0,100.0,10.0,69.606,180.0,50.0,61.640539740364915,450.0,5.942012671918376,9000.0,23.23800138793756,20.0,691.6,0.6506651243493349,0.2253999537354146,-1.0,8.0,0.0,9.454426941190402,4.58169292196388,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,68.78690476299863,57.736919107939315,1000.0,100.0,14.3387285397162,69.546,180.0,50.0,61.22869587630489,450.0,0.8393213643089301,9000.0,23.631546402674445,20.0,691.6,0.6506651243493349,0.2122817865775185,-1.0,8.0,0.0,9.361159916806695,5.309326162805538,bearing tube
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.254,1000.0,100.0,10.0,69.646,180.0,50.0,60.67006636667033,450.0,4.893323030557807,9000.0,22.75481300175234,20.0,691.6,0.6506651243493349,0.24150623327492202,-1.0,8.0,0.0,10.315205745384116,5.237917756096246,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,77.8783879608533,57.78194938015402,1000.0,100.0,11.110997438097028,69.653,180.0,50.0,64.01840105162597,450.0,6.282961536206436,9000.0,22.904114065075426,20.0,691.6,0.6506651243493349,0.23652953116415248,-1.0,8.0,0.0,10.290582906206403,4.775914821932029,bearing tube
3.0,980.0,20.0,8.0,15.681779818041758,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.254,1000.0,100.0,10.0,69.406,174.72177652047682,50.0,62.4705339908758,450.0,6.405401613072292,9000.0,22.554781500331,20.0,691.6,0.6506651243493349,0.24817394998896666,-1.0,8.0,0.0,10.647279409720557,4.999632921201452,filter fouling
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.137,1000.0,100.0,10.0,69.906,180.0,50.0,61.88321748065564,450.0,3.1467900338818007,9000.0,23.793857163671802,20.0,691.6,0.6506651243493349,0.2068714278776066,-1.0,8.0,0.0,9.622697104370035,5.155950743821665,normal
3.0,980.0,20.0,8.0,14.921988478725009,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.008,1000.0,100.0,10.0,69.803,180.0,50.0,62.86735671214771,450.0,6.329888890376255,9105.637529735162,19.79922996956317,20.0,691.6,0.6506651243493349,0.22519939619777876,-1.0,8.0,0.0,10.844553726221838,5.163941517546547,compressor
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.254,1000.0,100.0,10.0,70.111,180.0,50.0,62.20724842265013,450.0,5.855484799102411,9000.0,22.744202147664847,20.0,691.6,0.6506651243493349,0.24185992841117177,-1.0,8.0,0.0,9.856306146095667,5.306684768640022,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,47.992,1000.0,100.0,10.0,69.798,180.0,50.0,63.10454692159507,450.0,9.14503487393946,9000.0,24.036748949673406,20.0,691.6,0.6506651243493349,0.19877503501088647,-1.0,8.0,0.0,10.787204139422293,5.089769969527547,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.18,1000.0,100.0,10.0,70.037,180.0,50.0,61.82135710408273,450.0,2.4999965275029767,9000.0,23.010348054413615,20.0,691.6,0.6506651243493349,0.2329883981862128,-1.0,8.0,0.0,9.783607076408702,4.966810081361025,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1007.8761313610346,500.0,60.0,48.246,1000.0,100.0,10.0,69.828,180.0,50.0,61.59273713495234,476.5022155193317,4.497912506779358,9037.467566692741,22.781789364760215,27.550001023039986,691.6,0.6506651243493349,0.2406070211746595,-1.0,8.0,0.0,9.632258353828862,4.909403177324254,hot_section
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.9621055888409,500.0,60.0,48.41,1000.0,100.0,10.0,70.23,180.0,50.0,61.251600736808925,450.0,9.652520987086774,9000.0,23.45107463980332,20.0,691.6,0.6506651243493349,0.218297512006556,-1.0,8.0,0.0,10.124892685779335,5.3695099801866375,combustion
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.18,1000.0,100.0,10.0,69.843,180.0,50.0,62.344796448727564,450.0,3.0195556999224493,9000.0,22.975470073041787,20.0,691.6,0.6506651243493349,0.23415099756527374,-1.0,8.0,0.0,10.515726542434736,4.2122010037225115,normal
3.0,980.0,20.0,8.0,15.842079745556557,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.246,1000.0,100.0,10.0,70.104,177.7165267897176,50.0,62.50342712339463,450.0,2.219958500472794,9000.0,23.36962286251495,20.0,691.6,0.6506651243493349,0.2210125712495016,-1.0,8.0,0.0,10.080504788357672,4.9514706362180325,filter fouling
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.559,1000.0,100.0,10.0,70.136,180.0,50.0,61.59587503270718,450.0,1.5253510113474862,9000.0,23.065857486075362,20.0,691.6,0.6506651243493349,0.23113808379748793,-1.0,8.0,0.0,9.707235587938332,5.011550036394421,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.734,1000.0,100.0,10.0,70.364,180.0,50.0,61.65179399216394,450.0,3.1306010525537316,9000.0,23.20327511469307,20.0,691.6,0.6506651243493349,0.22655749617689763,-1.0,8.0,0.0,9.329390142961666,4.501127863695435,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.734,1000.0,100.0,10.0,70.425,180.0,50.0,61.98572149433399,450.0,4.738716119399809,9000.0,23.59169561208068,20.0,691.6,0.6506651243493349,0.2136101462639773,-1.0,8.0,0.0,9.299239892541285,5.116484764598316,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.641,1000.0,100.0,10.0,70.288,180.0,50.0,63.000555268878266,450.0,3.0135563089881785,9000.0,23.586347167920298,20.0,691.6,0.6506651243493349,0.21378842773599008,-1.0,8.0,0.0,10.251341424937433,4.772051645644812,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.727,1000.0,100.0,10.0,70.34,180.0,50.0,61.73360604902257,450.0,7.870762367058219,9000.0,24.52107062730042,20.0,691.6,0.6506651243493349,0.18263097908998596,-1.0,8.0,0.0,10.494856516642903,5.301855678710511,normal
3.0,980.0,20.0,8.0,15.934986969250755,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.742,1000.0,100.0,10.0,70.453,180.0,50.0,60.11804347664025,450.0,4.026751625431725,9547.36730618401,17.947943712426774,20.0,691.6,0.6506651243493349,0.23026736679130408,-1.0,8.0,0.0,9.917852703687354,4.9560427705879855,compressor
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.812,1000.0,100.0,10.0,70.384,180.0,50.0,63.56856474069437,450.0,6.582058110368271,9000.0,23.499851307511758,20.0,691.6,0.6506651243493349,0.2166716230829414,-1.0,8.0,0.0,9.462817570885782,5.234203634276309,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,68.59965686559562,49.46452944461512,1000.0,100.0,20.157611798983808,69.982,180.0,50.0,62.66964174622743,450.0,4.522840825459936,9000.0,23.61367527919652,20.0,691.6,0.6506651243493349,0.2128774906934493,-1.0,8.0,0.0,10.436521076310854,5.426595261809927,bearing tube
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.781,1000.0,100.0,10.0,70.364,180.0,50.0,62.0369631301058,450.0,5.652814619786516,9000.0,24.294152507328466,20.0,691.6,0.6506651243493349,0.19019491642238448,-1.0,8.0,0.0,9.359803027642714,5.134025353949715,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.781,1000.0,100.0,10.0,70.416,180.0,50.0,62.0426636636691,450.0,4.558483107867125,9000.0,23.802937673877302,20.0,691.6,0.6506651243493349,0.2065687442040899,-1.0,8.0,0.0,9.643465952470363,4.693497599802004,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.828,1000.0,100.0,10.0,70.347,180.0,50.0,61.701973948047204,450.0,6.737569263807126,9000.0,23.245074664850172,20.0,691.6,0.6506651243493349,0.2251641778383276,-1.0,8.0,0.0,10.31050892677005,4.469988478903376,normal
3.0,980.0,20.0,8.0,15.915674123299773,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.812,1000.0,100.0,10.0,70.38,180.0,50.0,62.82213240537254,450.0,4.111878700264802,9238.743635863064,16.77494046316166,20.0,691.6,0.6506651243493349,0.19901166711844986,-1.0,8.0,0.0,8.874929413212705,5.613684441130731,compressor
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.68,1000.0,100.0,10.0,70.388,180.0,50.0,62.51167355248424,450.0,4.9922414161775714,9000.0,23.005315101314466,20.0,691.6,0.6506651243493349,0.2331561632895178,-1.0,8.0,0.0,10.193184798783152,4.961047732384368,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,70.21315512218874,52.95840568904551,1000.0,100.0,13.924830887111575,70.263,180.0,50.0,62.70031796291744,450.0,4.732665867300088,9000.0,22.83567433467788,20.0,691.6,0.6506651243493349,0.23881085551073736,-1.0,8.0,0.0,9.709179581795249,4.759002268327988,bearing tube
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.828,1000.0,100.0,10.0,70.128,180.0,50.0,60.97584780455759,450.0,3.4234290837453623,9000.0,23.62790514560284,20.0,691.6,0.6506651243493349,0.21240316181323873,-1.0,8.0,0.0,10.054639848738907,5.050489980821289,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.984,1000.0,100.0,10.0,70.059,180.0,50.0,62.15788487309669,450.0,4.809964637849354,9347.68761978672,16.51239263451269,20.0,691.6,0.6506651243493349,0.21887129167661273,-1.0,8.0,0.0,9.962149236889587,4.933006034331073,compressor
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.984,1000.0,100.0,10.0,70.282,180.0,50.0,60.71203070012839,450.0,8.468772492395363,9000.0,23.858705705112154,20.0,691.6,0.6506651243493349,0.20470980982959486,-1.0,8.0,0.0,10.101057197521982,5.298249792474441,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,67.94733005992492,61.153476179674215,1000.0,100.0,32.98177296660996,70.106,180.0,50.0,61.559038508574055,450.0,3.459206115809116,9000.0,23.24167597549368,20.0,691.6,0.6506651243493349,0.22527746748354396,-1.0,8.0,0.0,10.347085968353504,5.011874863852985,bearing tube
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,48.996,1000.0,100.0,10.0,70.219,180.0,50.0,61.980349086409205,450.0,4.838929785706497,9000.0,23.72778818596497,20.0,691.6,0.6506651243493349,0.20907372713450095,-1.0,8.0,0.0,9.620815124550795,5.004812354266447,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,70.18240377807116,62.494283683897024,1000.0,100.0,23.67989706895793,70.221,180.0,50.0,61.718180961447665,450.0,6.515557901738886,9000.0,22.792725784551177,20.0,691.6,0.6506651243493349,0.2402424738482941,-1.0,8.0,0.0,10.710491011155959,4.7498970976384625,bearing tube
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.008,1000.0,100.0,10.0,70.142,180.0,50.0,62.17814405431358,450.0,6.2805065618885605,9000.0,23.030184126414397,20.0,691.6,0.6506651243493349,0.23232719578618674,-1.0,8.0,0.0,10.363046894473882,5.164348834561623,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.039,1000.0,100.0,10.0,70.008,180.0,50.0,61.63236248351165,450.0,4.02343283543873,9000.0,23.57665183610987,20.0,691.6,0.6506651243493349,0.21411160546300428,-1.0,8.0,0.0,10.421866331151634,4.6381466471757555,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.09,1000.0,100.0,10.0,70.196,180.0,50.0,61.57825221948382,450.0,0.7667774059147234,9000.0,23.608686383982562,20.0,691.6,0.6506651243493349,0.21304378720058129,-1.0,8.0,0.0,10.582431990555515,5.233061303917389,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.078,1000.0,100.0,10.0,70.325,180.0,50.0,62.383771911593364,450.0,5.033405637296933,9000.0,24.107472635753574,20.0,691.6,0.6506651243493349,0.1964175788082142,-1.0,8.0,0.0,10.393794110852934,5.533378129546547,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.086,1000.0,100.0,10.0,70.182,180.0,50.0,62.512912063547205,450.0,0.4389485172461054,9000.0,23.14772936981161,20.0,691.6,0.6506651243493349,0.22840902100627963,-1.0,8.0,0.0,10.422039340289295,4.466359886665297,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.023,1000.0,100.0,10.0,70.133,180.0,50.0,63.60174807138608,450.0,6.939874461882463,9000.0,22.900819787586794,20.0,691.6,0.6506651243493349,0.23663934041377352,-1.0,8.0,0.0,10.037796805371443,4.1368197690270385,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.168,1000.0,100.0,10.0,70.24,180.0,50.0,61.845845014411715,450.0,4.338947742386521,9000.0,23.707301390546775,20.0,691.6,0.6506651243493349,0.2097566203151075,-1.0,8.0,0.0,9.286613074505134,5.215907564304012,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.098,1000.0,100.0,10.0,70.093,180.0,50.0,62.178077981398935,450.0,5.999348039743978,9000.0,23.7431277440478,20.0,691.6,0.6506651243493349,0.20856240853174,-1.0,8.0,0.0,9.932477449981493,5.891764235419094,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.086,1000.0,100.0,10.0,70.22,180.0,50.0,61.542313607575274,450.0,2.1957777236378977,9000.0,24.406524567396186,20.0,691.6,0.6506651243493349,0.18644918108679379,-1.0,8.0,0.0,9.615242679911647,4.649676302894838,normal
3.0,980.0,20.0,8.0,15.497697259616162,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.07,1000.0,100.0,10.0,70.095,174.24272135232394,50.0,62.639689676622226,450.0,0.8949850533998913,9000.0,24.057956528491943,20.0,691.6,0.6506651243493349,0.19806811571693525,-1.0,8.0,0.0,9.288629115742292,4.562256484419304,filter fouling
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.086,1000.0,100.0,10.0,70.301,180.0,50.0,61.880021387422744,450.0,4.5215087682823345,9532.007498358067,18.26628843191978,20.0,691.6,0.6506651243493349,0.21041259375436602,-1.0,8.0,0.0,10.129226395456495,5.206139126823166,compressor
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.164,1000.0,100.0,10.0,70.218,180.0,50.0,61.44056831010013,450.0,3.932793120087716,9000.0,23.239890613123215,20.0,691.6,0.6506651243493349,0.2253369795625595,-1.0,8.0,0.0,9.715725272926178,4.705747443479592,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.156,1000.0,100.0,10.0,70.48,180.0,50.0,61.957091384544675,450.0,3.0169183476856687,9000.0,22.987615731972387,20.0,691.6,0.6506651243493349,0.2337461422675871,-1.0,8.0,0.0,9.485097780994268,4.822891080622142,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.219,1000.0,100.0,10.0,70.363,180.0,50.0,61.929738977830624,450.0,8.587734437845223,9000.0,22.893376894166064,20.0,691.6,0.6506651243493349,0.2368874368611312,-1.0,8.0,0.0,9.478499459964217,4.878158886660678,combustion
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.172,1000.0,100.0,10.0,70.126,180.0,50.0,61.33216686523159,450.0,9.53487178406452,9000.0,23.58671401833852,20.0,691.6,0.6506651243493349,0.21377619938871603,-1.0,8.0,0.0,10.134208539854457,5.186200730202129,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.164,1000.0,100.0,10.0,70.243,180.0,50.0,61.16995013471687,450.0,5.669051094738116,9000.0,24.148165108638562,20.0,691.6,0.6506651243493349,0.19506116304538126,-1.0,8.0,0.0,10.179335974585173,4.858144173512409,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.074,1000.0,100.0,10.0,70.104,180.0,50.0,60.3179632077944,450.0,6.098997211726638,9000.0,23.550923914556126,20.0,691.6,0.6506651243493349,0.21496920284812912,-1.0,8.0,0.0,10.661228734883416,5.097258994028056,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1013.5083182404478,500.0,60.0,49.145,1000.0,100.0,10.0,70.14,180.0,50.0,61.490836503432895,464.2536108027721,7.563110885242896,9532.782018018373,23.257807048941462,25.23240326924967,691.6,0.6506651243493349,0.2247397650352846,-1.0,8.0,0.0,9.993042665737953,4.938213359387248,hot_section
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.152,1000.0,100.0,10.0,70.189,180.0,50.0,61.82313870000702,450.0,6.958924287704386,9000.0,22.877682689758085,20.0,691.6,0.6506651243493349,0.2374105770080638,-1.0,8.0,0.0,10.520919879606412,4.704365113721939,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.195,1000.0,100.0,10.0,69.803,180.0,50.0,63.13323805017695,450.0,3.61985665419851,9000.0,23.40970117470001,20.0,691.6,0.6506651243493349,0.21967662750999964,-1.0,8.0,0.0,10.701132413386262,4.888060809789873,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.203,1000.0,100.0,10.0,70.305,180.0,50.0,63.68158297675181,450.0,0.1095226153505875,9000.0,23.906035698995172,20.0,691.6,0.6506651243493349,0.20313214336682758,-1.0,8.0,0.0,10.575082818074845,4.667360117191228,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.152,1000.0,100.0,10.0,70.041,180.0,50.0,61.810249082360215,450.0,3.6228277339879806,9000.0,23.5535530970033,20.0,691.6,0.6506651243493349,0.21488156343322337,-1.0,8.0,0.0,8.817348046861513,5.002280245054412,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.207,1000.0,100.0,10.0,69.912,180.0,50.0,62.925030372289676,450.0,5.623471419993003,9000.0,23.517128382678344,20.0,691.6,0.6506651243493349,0.21609572057738854,-1.0,8.0,0.0,10.61434185960171,4.606646820352028,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.191,1000.0,100.0,10.0,69.875,180.0,50.0,62.083770647592836,450.0,2.0603992097698525,9000.0,24.152417125652132,20.0,691.6,0.6506651243493349,0.19491942914492894,-1.0,8.0,0.0,10.169810004124322,4.617486970746665,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.172,1000.0,100.0,10.0,69.829,180.0,50.0,62.8371896354601,450.0,3.647268099021339,9000.0,22.427726632090973,20.0,691.6,0.6506651243493349,0.2524091122636342,-1.0,8.0,0.0,10.211885676426673,5.509936635356839,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.168,1000.0,100.0,10.0,70.003,180.0,50.0,61.15186597170582,450.0,2.616460513995374,9000.0,23.858061133684537,20.0,691.6,0.6506651243493349,0.20473129554384878,-1.0,8.0,0.0,10.185613708868129,4.98138552289313,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1011.570386119349,500.0,60.0,49.195,1000.0,100.0,10.0,69.976,180.0,50.0,62.049018547123744,455.7033638981257,9.867752378049445,9120.696153855284,23.266972949918166,21.611342041206896,691.6,0.6506651243493349,0.2244342350027278,-1.0,8.0,0.0,10.19137858013538,4.981134291084785,hot_section
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1005.9481100264383,500.0,60.0,49.211,1000.0,100.0,10.0,70.025,180.0,50.0,61.21870511805761,450.0,13.659520303090781,9000.0,23.168495231061517,20.0,691.6,0.6506651243493349,0.2277168256312828,-1.0,8.0,0.0,10.15970711012619,5.179037746971167,combustion
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.008,1000.0,100.0,10.0,70.022,180.0,50.0,61.61000238454115,450.0,5.303081241287918,9000.0,24.006342533358875,20.0,691.6,0.6506651243493349,0.19978858222137083,-1.0,8.0,0.0,9.820543345730691,4.852700049107895,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.164,1000.0,100.0,10.0,69.912,180.0,50.0,60.94887037369346,450.0,5.243202626241943,9000.0,23.391735564849515,20.0,691.6,0.6506651243493349,0.22027548117168283,-1.0,8.0,0.0,9.049182350812004,4.920012621382645,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,65.20994199649385,53.798070578746504,1000.0,100.0,21.957103683938062,69.923,180.0,50.0,62.05288315818557,450.0,3.9255014948957463,9000.0,24.175997706082192,20.0,691.6,0.6506651243493349,0.19413340979726026,-1.0,8.0,0.0,9.945542636046289,5.148802057366169,bearing tube
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.336,1000.0,100.0,10.0,70.12,180.0,50.0,62.28846617900668,450.0,4.395112565055007,9000.0,23.623908215774634,20.0,691.6,0.6506651243493349,0.21253639280751221,-1.0,8.0,0.0,9.598134075739662,5.098845544785541,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.207,1000.0,100.0,10.0,70.011,180.0,50.0,61.10791532386447,450.0,1.6296308389353649,9000.0,22.539979440327517,20.0,691.6,0.6506651243493349,0.24866735198908277,-1.0,8.0,0.0,10.540081706268943,4.594246145573649,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.23,1000.0,100.0,10.0,69.892,180.0,50.0,62.0428198742093,450.0,0.3728839575011351,9000.0,23.45868288552347,20.0,691.6,0.6506651243493349,0.21804390381588437,-1.0,8.0,0.0,9.855616747002312,5.291669908834383,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.246,1000.0,100.0,10.0,69.879,180.0,50.0,62.619755957519246,450.0,4.3001622606900485,9000.0,22.847981114281307,20.0,691.6,0.6506651243493349,0.23840062952395644,-1.0,8.0,0.0,10.041737678053504,4.793347769848834,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.25,1000.0,100.0,10.0,70.008,180.0,50.0,60.974488057833284,450.0,4.647980512544288,9000.0,23.711190569699315,20.0,691.6,0.6506651243493349,0.2096269810100228,-1.0,8.0,0.0,9.575197022194928,4.630372367390035,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.223,1000.0,100.0,10.0,69.917,180.0,50.0,63.227368944805406,450.0,6.418529136850755,9000.0,23.47592953824886,20.0,691.6,0.6506651243493349,0.21746901539170468,-1.0,8.0,0.0,9.744688766050936,4.684833725500332,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.207,1000.0,100.0,10.0,70.028,180.0,50.0,63.18396214423069,450.0,7.142671632164735,9000.0,23.206420088036232,20.0,691.6,0.6506651243493349,0.2264526637321256,-1.0,8.0,0.0,9.994233469156708,4.8633091294756365,normal
3.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.336,1000.0,100.0,10.0,69.949,180.0,50.0,62.055669702932576,450.0,7.139996969997894,9000.0,22.850317028888377,20.0,691.6,0.6506651243493349,0.23832276570372077,-1.0,8.0,0.0,9.257312407868227,5.569555089118073,normal
3.0,980.0,20.0,8.0,15.439856175666069,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,49.242,1000.0,100.0,10.0,69.902,176.3436954795224,50.0,62.71356896164257,450.0,2.003952813412244,9000.0,23.412450695558274,20.0,691.6,0.6506651243493349,0.2195849768147242,-1.0,8.0,0.0,10.150342557147303,4.588562433277727,filter fouling
